URL,HTTP_Status_Code,HTML_File_Size_KB,Download_Success,Error_Message,Error_Message_Parsing,Title_Tag,Title_Length,Meta_Description,Meta_Description_Length,H1_Tag,H1_Length,Total_Images,Missing_Alt_Images,Total_Links,Internal_Links,External_Links,Nofollow_Links,CSS_Files_Count,JS_Files_Count,Meta_Viewport_Exists,Canonical_Tag,Noindex_Tag_Exists,H2_Count,H3_Count,H4_Count,H5_Count,H6_Count,Visible_Text_Length
https://adresgezgini.com/hakkimizda/haberler/internet-reklamciligi-ve-yeni-nesil-pazarlama-semineri-13-mayis-ta-duzenlenecek,200,211.0888671875,True,Yok,Yok,İnternet Reklamcılığı ve Yeni Nesil | AdresGezgini - 444 0 964,62,Google Sertifikalı İş Ortağı AdresGezgini tarafından düzenlenecek olan ''İnternet Reklamcılığı ve Yeni Nesil Pazarlama Semineri'' 13 Mayıs Salı,143,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/internet-reklamciligi-ve-yeni-nesil-pazarlama-semineri-13-mayis-ta-duzenlenecek,False,4,12,0,0,0,1944
https://adresgezgini.com/en/about-us/news/internet-advertising-and-next-generation-marketing-seminar-will-be-held-on-may-13th,200,208.1435546875,True,Yok,Yok,Internet Advertising and Next Generation | AdresGezgini - 444 0 964,67,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/internet-advertising-and-next-generation-marketing-seminar-will-be-held-on-may-13th,False,4,12,0,0,0,675
https://adresgezgini.com/hakkimizda/haberler/tir-expo-fuari-nin-cozum-ortagiydik,200,209.9228515625,True,Yok,Yok,Tır Expo Fuarı'nın Çözüm | AdresGezgini - 444 0 964,51,"Treyler, Üst Yapı ve Yan Sanayi Fuarı olan Tır Expo, CNR Expo Yeşilköy'de gerçekleşti. 29 Mayıs-1 Haziran tarihleri arasında düzenlenen fuarın",142,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/tir-expo-fuari-nin-cozum-ortagiydik,False,4,12,0,0,0,1343
https://adresgezgini.com/en/about-us/news/we-were-solution-partner-of-tir-expo-fair,200,208.0546875,True,Yok,Yok,We were Solution Partner of Tir Expo Fair | AdresGezgini - 444 0 964,68,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/we-were-solution-partner-of-tir-expo-fair,False,4,12,0,0,0,613
https://adresgezgini.com/hakkimizda/haberler/cozum-ortagi-oldugumuz-natural-stone-fuari-basladi,200,210.369140625,True,Yok,Yok,Çözüm Ortağı Olduğumuz Natural Stone | AdresGezgini - 444 0 964,63,11.kez doğal taş endüstrisinden profesyonelleri bir araya getirecek olan Natural Stone fuarı bugün ziyaretçilerine kapılarını açtı. CNR Expo'da,143,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/cozum-ortagi-oldugumuz-natural-stone-fuari-basladi,False,4,12,0,0,0,1603
https://adresgezgini.com/en/about-us/news/solution-partner-natural-stone-fair-has-started,200,207.8525390625,True,Yok,Yok,Solution Partner Natural Stone Fair Has | AdresGezgini - 444 0 964,66,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/solution-partner-natural-stone-fair-has-started,False,4,12,0,0,0,587
https://adresgezgini.com/hakkimizda/haberler/cozum-ortagi-oldugumuz-evteks-fuari-basladi,200,210.193359375,True,Yok,Yok,Çözüm Ortağı Olduğumuz Evteks Fuarı | AdresGezgini - 444 0 964,62,Düzenlendiği her yıl büyük ilgi gören İstanbul Uluslararası Ev Tekstili Fuarı olan Evteks başladı. AdresGezgini'nin çözüm ortağı olduğu fuar,140,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/cozum-ortagi-oldugumuz-evteks-fuari-basladi,False,4,12,0,0,0,1513
https://adresgezgini.com/en/about-us/news/-1528103494,200,207.7177734375,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528103494,False,4,12,0,0,0,478
https://adresgezgini.com/hakkimizda/haberler/14-mobil-teknolojiler-gunu-bilisim-sponsoruyuz,200,210.2900390625,True,Yok,Yok,14. Mobil Teknolojiler Günü Bilişim | AdresGezgini - 444 0 964,62,"Univera Mobil Teknolojiler Günü Etkinliği, bu yıl 25 Mart’ta, İstanbul Marriott Hotel Asia’da gerçekleşiyor. Mobil satış dağıtım ve tedarik",139,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/14-mobil-teknolojiler-gunu-bilisim-sponsoruyuz,False,4,12,0,0,0,1493
https://adresgezgini.com/en/about-us/news/14-mobile-technologies-day-it-sponsorship,200,208.15625,True,Yok,Yok,14. Mobile Technologies Day IT Sponsorship | AdresGezgini - 444 0 964,69,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/14-mobile-technologies-day-it-sponsorship,False,4,12,0,0,0,657
https://adresgezgini.com/hakkimizda/haberler/helal-expo-fuari-nin-cozum-ortagiyiz,200,210.15234375,True,Yok,Yok,Helal Expo Fuarı'nın Çözüm | AdresGezgini - 444 0 964,53,"Helal ve Sağlıklı Ürünler Fuarı Helal Expo, bugün ziyaretçileriyle buluştu. AdresGezgini'nin çözüm ortağı olduğu fuar CNR Expo'da düzenleniyor.",143,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/helal-expo-fuari-nin-cozum-ortagiyiz,False,4,12,0,0,0,1449
https://adresgezgini.com/en/about-us/news/we-are-solution-partner-of-halal-expo,200,208.25,True,Yok,Yok,We are Solution Partner of Halal Expo | AdresGezgini - 444 0 964,64,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/we-are-solution-partner-of-halal-expo,False,4,12,0,0,0,724
https://adresgezgini.com/hakkimizda/haberler/google-partners-all-stars-a-katildik,200,209.6162109375,True,Yok,Yok,Google Partners All-Stars'a katıldık | AdresGezgini - 444 0 964,63,"Google Partners All-Stars Yarışması kapsamında performans değerlendirmesi sonucunda en başarılı 5 ajanstan biri olarak, 25 - 29 Ağustos 2014",140,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-partners-all-stars-a-katildik,False,4,12,0,0,0,1190
https://adresgezgini.com/en/about-us/news/participating-in-google-partners-all-stars,200,207.96875,True,Yok,Yok,Participating in Google Partners All-Stars | AdresGezgini - 444 0 964,69,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/participating-in-google-partners-all-stars,False,4,12,0,0,0,622
https://adresgezgini.com/hakkimizda/haberler/haydar-ekinek-resim-sergisi-bilisim-sponsoruyuz,200,209.845703125,True,Yok,Yok,Haydar Ekinek Resim Sergisi Bilişim | AdresGezgini - 444 0 964,62,Haydar Ekinek'in,16,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/haydar-ekinek-resim-sergisi-bilisim-sponsoruyuz,False,4,12,0,0,0,1130
https://adresgezgini.com/en/about-us/news/-1528105506,200,207.953125,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528105506,False,4,12,0,0,0,595
https://adresgezgini.com/hakkimizda/haberler/google-partners-guc-paketi-yarismasi-nda-birinciyiz,200,209.2490234375,True,Yok,Yok,Google Partners Güç Paketi | AdresGezgini - 444 0 964,53,"AdresGezgini olarak Google Partners Güç Paketi Yarışması'nı birincilikle tamamlayarak ekibimizin iki üyesi için, 29-30 Haziran tarihlerinde",139,Haberler,8,57,1,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-partners-guc-paketi-yarismasi-nda-birinciyiz,False,4,12,0,0,0,949
https://adresgezgini.com/en/about-us/news/-1528105538,200,207.740234375,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528105538,False,4,12,0,0,0,520
https://adresgezgini.com/hakkimizda/haberler/dublin-den-odulle-donduk,200,209.634765625,True,Yok,Yok,Dublin'den ödülle döndük! | AdresGezgini - 444 0 964,52,"Haziran ayında gerçekleşen, Google’ın global olarak her çeyrekte düzenlediği ajans performans yarışmasının ödül töreni ve etkinliklerine",136,Haberler,8,57,1,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/dublin-den-odulle-donduk,False,4,12,0,0,0,1336
https://adresgezgini.com/en/about-us/news/-1528105617,200,207.9814453125,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528105617,False,4,12,0,0,0,657
https://adresgezgini.com/hakkimizda/haberler/folkart-towers-ofisimize-tasiniyoruz,200,209.244140625,True,Yok,Yok,Folkart Towers Ofisimize Taşınıyoruz | AdresGezgini - 444 0 964,63,Alsancak'ta yer alan merkez ofisimiz çok kısa bir süre sonra Folkart Towers'a taşınıyor. Dekorasyon çalışmaları bitmek üzere olan ve Bayraklı'da,144,Haberler,8,57,1,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/folkart-towers-ofisimize-tasiniyoruz,False,4,12,0,0,0,895
https://adresgezgini.com/en/about-us/news/-1528105666,200,207.59375,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528105666,False,4,12,0,0,0,472
https://adresgezgini.com/hakkimizda/haberler/google-turkiye-den-ofisimize-ziyaret,200,209.7314453125,True,Yok,Yok,Google Türkiye'den ofisimize ziyaret! | AdresGezgini - 444 0 964,64,"Google Türkiye Ekibi'nden Volkan Bey, Tülay Hanım ve Murat Bey ofisimizi ziyaret etti. Ajans Destek Programı ile ilgili detaylı bir sunumun ardından",148,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-turkiye-den-ofisimize-ziyaret,False,4,12,0,0,0,1038
https://adresgezgini.com/en/about-us/news/-1528105771,200,207.2587890625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,1,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528105771,False,4,12,0,0,0,323
https://adresgezgini.com/hakkimizda/haberler/londra-bizi-cagiriyor,200,209.3818359375,True,Yok,Yok,Londra bizi çağırıyor! | AdresGezgini - 444 0 964,49,Google Partners'ın rozetli ajanslar için hazırladığı Londra seyahati ödüllü üçüncü çeyrek yarışması Londra Seni Çağırıyor da büyük,130,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/londra-bizi-cagiriyor,False,4,12,0,0,0,908
https://adresgezgini.com/en/about-us/news/-1528105822,200,207.5244140625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,1,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528105822,False,4,12,0,0,0,437
https://adresgezgini.com/hakkimizda/haberler/google-amsterdam-etkinligindeyiz,200,209.46875,True,Yok,Yok,Google Amsterdam Etkinliğindeyiz! | AdresGezgini - 444 0 964,60,AdresGezgini olarak bugün Amsterdam'da düzenlenen Google AdWords API Workshops etkinliğindeyiz. Yazılım Departman Yöneticimiz Mahir Sümer'in katılım,148,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-amsterdam-etkinligindeyiz,False,4,12,0,0,0,1001
https://adresgezgini.com/en/about-us/news/-1528110685,200,207.66796875,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528110685,False,4,12,0,0,0,482
https://adresgezgini.com/hakkimizda/haberler/tuch-expo-bilisim-sponsoruyuz,200,209.2568359375,True,Yok,Yok,TUCH EXPO Bilişim Sponsoruyuz | AdresGezgini - 444 0 964,56,TUCH EXPO Tuhafiye ve Hobi mağazalarının tüm ihtiyaçlarını karşılayabileceği Türkiye ve çevresindeki ülkeler için alanında tek ticaret,134,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/tuch-expo-bilisim-sponsoruyuz,False,4,12,0,0,0,972
https://adresgezgini.com/en/about-us/news/-1528110759,200,207.5341796875,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,1,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528110759,False,4,12,0,0,0,525
https://adresgezgini.com/hakkimizda/haberler/google-partners-2016-kutlamasi,200,209.0205078125,True,Yok,Yok,Google Partners 2016 Kutlaması! | AdresGezgini - 444 0 964,58,"Google Partners ailesi olarak bir araya geldiğimiz, projelerin, fırsatların ve yeni platform Game On'un tanıtıldığı kutlamadaydık. Laserman Gösterisi",149,Haberler,8,57,1,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-partners-2016-kutlamasi,False,4,12,0,0,0,920
https://adresgezgini.com/en/about-us/news/-1528111081,200,207.7119140625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,1,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528111081,False,4,12,0,0,0,618
https://adresgezgini.com/hakkimizda/haberler/merhaba-2016,200,209.4248046875,True,Yok,Yok,Merhaba 2016! | AdresGezgini - 444 0 964,40,"AdresGezgini olarak tüm senenin yorgunluğunu attığımız ve yeni yılı karşıladığımız, aynı zamanda kuruluşumuzun 10. yılı şerefine",128,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/merhaba-2016,False,4,12,0,0,0,952
https://adresgezgini.com/en/about-us/news/1528111141,200,207.5595703125,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1528111141,False,4,12,0,0,0,476
https://adresgezgini.com/hakkimizda/haberler/google-istanbul-dayiz,200,209.8359375,True,Yok,Yok,Google İstanbul'dayız! | AdresGezgini - 444 0 964,49,"Bu hafta iki ekip halinde Google İstanbul'daki eğitimlere katıldık. GoogleAdWords Hesap Uzmanlarımız Selin Zoroğlu, Buse Güner, ve Deniz Kalender",145,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-istanbul-dayiz,False,4,12,0,0,0,1220
https://adresgezgini.com/en/about-us/news/-1528111221,200,207.609375,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528111221,False,4,12,0,0,0,413
https://adresgezgini.com/hakkimizda/haberler/genblue-2016-etkinligindeyiz,200,209.3173828125,True,Yok,Yok,GENBLUE 2016 Etkinliğindeyiz | AdresGezgini - 444 0 964,55,Coldwell Banker Türkiye tarafından düzenlenen GENBLUE etkinliği 14-17 Nisan 2016 tarihleri arasında gerçekleşiyor. Antalya Papillon Zeugma Otel'de,146,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/genblue-2016-etkinligindeyiz,False,4,12,0,0,0,920
https://adresgezgini.com/en/about-us/news/-1528111383,200,207.677734375,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528111383,False,4,12,0,0,0,484
https://adresgezgini.com/hakkimizda/haberler/mobil-teknolojiler-gunundeyiz,200,209.3525390625,True,Yok,Yok,Mobil Teknolojiler Günündeyiz! | AdresGezgini - 444 0 964,57,Teknoloji sponsoru olduğumuz 15. Mobil Teknolojiler Günündeyiz. ‎Univera‬'nın gerçekleştirdiği etkinliğe AdWords Hesap Yöneticimiz Elif Akkaya,142,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/mobil-teknolojiler-gunundeyiz,False,4,12,0,0,0,924
https://adresgezgini.com/en/about-us/news/mobile-technologies-day,200,207.671875,True,Yok,Yok,Mobile Technologies Day! | AdresGezgini - 444 0 964,51,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/mobile-technologies-day,False,4,12,0,0,0,519
https://adresgezgini.com/hakkimizda/haberler/izmir-ticaret-odasi-ndan-ozel-odul,200,209.603515625,True,Yok,Yok,İzmir Ticaret Odası'ndan Özel Ödül | AdresGezgini - 444 0 964,61,Yüksek Gelir Beyanı ile Vergi Ödeyen Firmalar listesinde yine dereceye girerek İzmir Ticaret Odası tarafından Özel Ödüle layık görüldük. Her yıl,144,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/izmir-ticaret-odasi-ndan-ozel-odul,False,4,12,0,0,0,928
https://adresgezgini.com/en/about-us/news/1528111469,200,207.5791015625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/1528111469,False,4,12,0,0,0,408
https://adresgezgini.com/hakkimizda/haberler/yeniden-google-istanbul,200,209.4287109375,True,Yok,Yok,Yeniden Google İstanbul | AdresGezgini - 444 0 964,50,"AdresGezgini ‪AdWords‬ Hesap Yöneticilerimiz Gözen İnce, Gizem Erdem, Samet Salık ve Ceyda Şahin, Google İstanbul Merkez'de düzenlenen Mobil",140,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/yeniden-google-istanbul,False,4,12,0,0,0,945
https://adresgezgini.com/en/about-us/news/-1528111545,200,207.59765625,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528111545,False,4,12,0,0,0,441
https://adresgezgini.com/hakkimizda/haberler/mobilya-sektorundeki-dijital-firsatlari-anlattik,200,209.67578125,True,Yok,Yok,Mobilya Sektöründeki Dijital | AdresGezgini - 444 0 964,55,"24 Mayıs'ta İstanbul'da Masko Mobilya Kenti’nde ekibimizden Google AdWords Strateji Uzmanı Yonca Kerküklü, Google AdWords Hesap Analisti Ayça Erdoğan",149,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/mobilya-sektorundeki-dijital-firsatlari-anlattik,False,4,12,0,0,0,1073
https://adresgezgini.com/en/about-us/news/digital-opportunities-in-the-furniture-industry,200,207.8447265625,True,Yok,Yok,Digital Opportunities in the Furniture | AdresGezgini - 444 0 964,65,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/digital-opportunities-in-the-furniture-industry,False,4,12,0,0,0,567
https://adresgezgini.com/hakkimizda/haberler/google-analytics-egitimi-icin-dome-istanbul-daydik,200,209.2451171875,True,Yok,Yok,Google Analytics Eğitimi için Dome | AdresGezgini - 444 0 964,61,"AdWords Hesap Yöneticimiz Özge Taş, İstanbul'da gerçekleşen eğitimini başarıyla tamamladı.",90,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/google-analytics-egitimi-icin-dome-istanbul-daydik,False,4,12,0,0,0,851
https://adresgezgini.com/en/about-us/news/-1528111652,200,207.794921875,True,Yok,Yok,AdresGezgini | Google Ads Reklam Premier Partner 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/-1528111652,False,4,12,0,0,0,532
https://adresgezgini.com/hakkimizda/haberler/ief-online-reklam-sponsoruyuz,200,209.8271484375,True,Yok,Yok,IEF Online Reklam Sponsoruyuz | AdresGezgini - 444 0 964,56,"81. İzmir Enternasyonel Fuarı bu yıl da çok keyifli, dolu dolu geçti. 31 Ağustos-9 Eylül tarihleri arasında düzenlenen fuarda bu yıl ilk kez",140,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/ief-online-reklam-sponsoruyuz,False,4,12,0,0,0,1222
https://adresgezgini.com/en/about-us/news/ief-online-advertising-sponsor,200,207.61328125,True,Yok,Yok,IEF Online Advertising Sponsor | AdresGezgini - 444 0 964,57,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,1,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/ief-online-advertising-sponsor,False,4,12,0,0,0,537
https://adresgezgini.com/hakkimizda/haberler/istanbul-kitap-fuari-adwords-destekcisiyiz,200,209.8251953125,True,Yok,Yok,İstanbul Kitap Fuarı AdWords | AdresGezgini - 444 0 964,55,Tüyap Tüm Fuarcılık tarafından 31. Kez düzenlenen İstanbul Kitap Fuarı bu yıl çocuk edebiyatı teması ile kitapseverlerle buluştu. AdresGezgini,142,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/istanbul-kitap-fuari-adwords-destekcisiyiz,False,4,12,0,0,0,1144
https://adresgezgini.com/en/about-us/news/we-are-adwords-supporter-of-istanbul-book-fair,200,208.4697265625,True,Yok,Yok,We are AdWords Supporter of Istanbul Book | AdresGezgini - 444 0 964,68,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/we-are-adwords-supporter-of-istanbul-book-fair,False,4,12,0,0,0,815
https://adresgezgini.com/hakkimizda/haberler/ayakkabi-yaz-fuari-google-reklam-sponsoruyuz,200,209.67578125,True,Yok,Yok,Ayakkabı Yaz Fuarı Google Reklam | AdresGezgini - 444 0 964,59,Ayakkabı sektöründeki yenilikleri ve gelecek sezon trendini bir arada görme olanağı sunan ve kurulan ticari bağlantılar ile sektöre büyük ivme,142,Haberler,8,57,0,104,87,13,0,0,8,True,https://adresgezgini.com/hakkimizda/haberler/ayakkabi-yaz-fuari-google-reklam-sponsoruyuz,False,4,12,0,0,0,1079
https://adresgezgini.com/en/about-us/news/shoes-summer-fair-we-are-google-advertising-sponsor,200,208.076171875,True,Yok,Yok,Shoes Summer Fair We are Google | AdresGezgini - 444 0 964,58,"AdresGezgini, Google Ads Reklam, Facebook Reklam, Sponsor Bağlantı Reklam Yönetimi ve Kurumsal Çözümler, Profesyonel Destek İçin Bizi Arayın: 444-0-964",151,News,4,57,0,98,81,13,0,0,8,True,https://adresgezgini.com/en/about-us/news/shoes-summer-fair-we-are-google-advertising-sponsor,False,4,12,0,0,0,602
